Estado;Bacia;Nome Poço;Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Tempo de Produção (hs por mês)
Rio Grande do Norte;Potiguar;7-ARG-733-RN;7ARG733RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,9899;0;0,9899;744
Rio Grande do Norte;Potiguar;7-ARG-734-RN;7ARG734RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;4,4568;0;4,4568;744
Rio Grande do Norte;Potiguar;7-ARG-735-RN;7ARG735RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-736-RN;7ARG736RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,9899;0;0,9899;744
Rio Grande do Norte;Potiguar;7-ARG-737-RN;7ARG737RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,9899;0;0,9899;744
Rio Grande do Norte;Potiguar;7-ARG-738-RN;7ARG738RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;6,4355;0;6,4355;744
Rio Grande do Norte;Potiguar;7-ARG-739-RN;7ARG739RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;1,9728;0;1,9728;739
Rio Grande do Norte;Potiguar;7-ARG-740-RN;7ARG740RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,4951;0;0,4951;744
Rio Grande do Norte;Potiguar;7-ARG-741-RN;7ARG741RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-742-RN;7ARG742RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,4951;0;0,4951;744
Rio Grande do Norte;Potiguar;7-ARG-743-RN;7ARG743RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;3,9599;0;3,9599;744
Rio Grande do Norte;Potiguar;7-ARG-744-RN;7ARG744RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;4,4548;0;4,4548;744
Rio Grande do Norte;Potiguar;7-ARG-745-RN;7ARG745RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;2,1574;0;2,1574;433
Rio Grande do Norte;Potiguar;7-ARG-746-RN;7ARG746RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;7,425;0;7,425;744
Rio Grande do Norte;Potiguar;7-ARG-747-RN;7ARG747RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,4951;0;0,4951;744
Rio Grande do Norte;Potiguar;7-ARG-748-RN;7ARG748RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;5,4715;0;5,4715;744
Rio Grande do Norte;Potiguar;7-ARG-749-RN;7ARG749RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;2,7357;0;2,7357;744
Rio Grande do Norte;Potiguar;7-ARG-74-RN;7ARG 0074  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-750-RN;7ARG750RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;2,4747;0;2,4747;744
Rio Grande do Norte;Potiguar;7-ARG-751-RN;7ARG751RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-752-RN;7ARG752RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;8,415;0;8,415;744
Rio Grande do Norte;Potiguar;7-ARG-753-RN;7ARG753RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;9,091;0;9,091;744
Rio Grande do Norte;Potiguar;7-ARG-754-RN;7ARG754RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;1,9801;0;1,9801;744
Rio Grande do Norte;Potiguar;7-ARG-755-RN;7ARG755RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,9899;0;0,9899;744
Rio Grande do Norte;Potiguar;7-ARG-756-RN;7ARG756RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;7,886;0;7,886;744
Rio Grande do Norte;Potiguar;7-ARG-757-RN;7ARG757RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;1,4844;0;1,4844;744
Rio Grande do Norte;Potiguar;7-ARG-758-RN;7ARG758RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;1,9801;0;1,9801;744
Rio Grande do Norte;Potiguar;7-ARG-759-RN;7ARG759RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-760-RN;7ARG760RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;16,0611;0;16,0611;712
Rio Grande do Norte;Potiguar;7-ARG-761-RN;7ARG761RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;1,3986;0;1,3986;681
Rio Grande do Norte;Potiguar;7-ARG-762-RN;7ARG762RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;1,9754;0;1,9754;743
Rio Grande do Norte;Potiguar;7-ARG-763-RN;7ARG763RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-764-RN;7ARG764RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;1,4844;0;1,4844;744
Rio Grande do Norte;Potiguar;7-ARG-765-RN;7ARG765RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,9899;0;0,9899;744
Rio Grande do Norte;Potiguar;7-ARG-767-RN;7ARG767RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;2,0793;0;2,0793;744
Rio Grande do Norte;Potiguar;7-ARG-768-RN;7ARG768RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;2,058;0;2,058;744
Rio Grande do Norte;Potiguar;7-ARG-769-RN;7ARG769RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,9899;0;0,9899;744
Rio Grande do Norte;Potiguar;7-ARG-76-RN;7ARG 0076  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-771-RN;7ARG771RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-772-RN;7ARG772RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,4951;0;0,4951;744
Rio Grande do Norte;Potiguar;7-ARG-773-RN;7ARG773RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;2,9702;0;2,9702;744
Rio Grande do Norte;Potiguar;7-ARG-774-RN;7ARG774RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;10,2881;0;10,2881;689
Rio Grande do Norte;Potiguar;7-ARG-775-RN;7ARG775RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;2,046;0;2,046;742
Rio Grande do Norte;Potiguar;7-ARG-776-RN;7ARG776RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;2,7501;0;2,7501;744
Rio Grande do Norte;Potiguar;7-ARG-777-RN;7ARG777RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-778-RN;7ARG778RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-779D-RN;7ARG779DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;32,1442;0;32,1442;744
Rio Grande do Norte;Potiguar;7-ARG-781D-RN;7ARG781DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;78,1552;0;78,1552;742
Rio Grande do Norte;Potiguar;7-ARG-782D-RN;7ARG782DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;5,4642;0;5,4642;743
Rio Grande do Norte;Potiguar;7-ARG-783D-RN;7ARG783DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-784D-RN;7ARG784DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;17,4577;0;17,4577;743
Rio Grande do Norte;Potiguar;7-ARG-785D-RN;7ARG785DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;31,4608;0;31,4608;744
Rio Grande do Norte;Potiguar;7-ARG-786D-RN;7ARG786DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;11,1474;0;11,1474;744
Rio Grande do Norte;Potiguar;7-ARG-787D-RN;7ARG787DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;10,8633;0;10,8633;721
Rio Grande do Norte;Potiguar;7-ARG-788D-RN;7ARG788DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;5,7534;0;5,7534;743
Rio Grande do Norte;Potiguar;7-ARG-789D-RN;7ARG789DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;37,8005;0;37,8005;744
Rio Grande do Norte;Potiguar;7-ARG-791D-RN;7ARG791DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;11,7705;0;11,7705;744
Rio Grande do Norte;Potiguar;7-ARG-792D-RN;7ARG792DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;9,1105;0;9,1105;744
Rio Grande do Norte;Potiguar;7-ARG-793D-RN;7ARG793DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;2,3437;0;2,3437;744
Rio Grande do Norte;Potiguar;7-ARG-794-RN;7ARG794RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;4,9501;0;4,9501;744
Rio Grande do Norte;Potiguar;7-ARG-795-RN;7ARG795RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;2,8444;0;2,8444;744
Rio Grande do Norte;Potiguar;7-ARG-796D-RN;7ARG796DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;2,4747;0;2,4747;744
Rio Grande do Norte;Potiguar;7-ARG-798D-RN;7ARG798DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;5,4354;0;5,4354;744
Rio Grande do Norte;Potiguar;7-ARG-79-RN;7ARG 0079  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;7,0393;0;7,0393;744
Rio Grande do Norte;Potiguar;7-ARG-7-RN;7ARG 0007  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;11,6161;0;11,6161;744
Rio Grande do Norte;Potiguar;7-ARG-800-RN;7ARG800RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;5,2392;0;5,2392;717
Rio Grande do Norte;Potiguar;7-ARG-802-RN;7ARG802RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;2,9702;0;2,9702;744
Rio Grande do Norte;Potiguar;7-ARG-803-RN;7ARG803RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;2,4747;0;2,4747;744
Rio Grande do Norte;Potiguar;7-ARG-806-RN;7ARG806RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,9899;0;0,9899;744
Rio Grande do Norte;Potiguar;7-ARG-807D-RN;7ARG807DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,672;0;0,672;744
Rio Grande do Norte;Potiguar;7-ARG-808D-RN;7ARG808DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;5,4577;0;5,4577;744
Rio Grande do Norte;Potiguar;7-ARG-809-RN;7ARG809RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-80-RN;7ARG 0080  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-810D-RN;7ARG810DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,9899;0;0,9899;744
Rio Grande do Norte;Potiguar;7-ARG-811D-RN;7ARG811DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;2,4747;0;2,4747;744
Rio Grande do Norte;Potiguar;7-ARG-812-RN;7ARG812RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-813-RN;7ARG813RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;2,4747;0;2,4747;744
Rio Grande do Norte;Potiguar;7-ARG-814D-RN;7ARG814DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,9899;0;0,9899;744
Rio Grande do Norte;Potiguar;7-ARG-815-RN;7ARG815RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,4149;0;0,4149;590
Rio Grande do Norte;Potiguar;7-ARG-816-RN;7ARG816RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;1,9801;0;1,9801;744
Rio Grande do Norte;Potiguar;7-ARG-817D-RN;7ARG817DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-819D-RN;7ARG819DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;2,9702;0;2,9702;744
Rio Grande do Norte;Potiguar;7-ARG-81-RN;7ARG 0081  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,6832;0;0,6832;744
Rio Grande do Norte;Potiguar;7-ARG-820D-RN;7ARG820DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;1,6254;0;1,6254;744
Rio Grande do Norte;Potiguar;7-ARG-821-RN;7ARG821RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-822D-RN;7ARG822DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;2,9702;0;2,9702;744
Rio Grande do Norte;Potiguar;7-ARG-823D-RN;7ARG823DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,5354;0;0,5354;735
Rio Grande do Norte;Potiguar;7-ARG-824D-RN;7ARG824DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,9899;0;0,9899;744
Rio Grande do Norte;Potiguar;7-ARG-825D-RN;7ARG825DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;3,9599;0;3,9599;744
Rio Grande do Norte;Potiguar;7-ARG-826D-RN;7ARG826DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;1,4844;0;1,4844;744
Rio Grande do Norte;Potiguar;7-ARG-827-RN;7ARG827RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,9899;0;0,9899;744
Rio Grande do Norte;Potiguar;7-ARG-828-RN;7ARG828RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;1,974;0;1,974;744
Rio Grande do Norte;Potiguar;7-ARG-829D-RN;7ARG829DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;5,4267;0;5,4267;739
Rio Grande do Norte;Potiguar;7-ARG-830D-RN;7ARG830DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;1,4844;0;1,4844;744
Rio Grande do Norte;Potiguar;7-ARG-831D-RN;7ARG831DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,9899;0;0,9899;744
Rio Grande do Norte;Potiguar;7-ARG-832D-RN;7ARG832DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;2,465;0;2,465;738
Rio Grande do Norte;Potiguar;7-ARG-833-RN;7ARG833RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;1,4844;0;1,4844;744
Rio Grande do Norte;Potiguar;7-ARG-834-RN;7ARG834RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;1,9801;0;1,9801;744
Rio Grande do Norte;Potiguar;7-ARG-835D-RN;7ARG835DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;5,2132;0;5,2132;601
Rio Grande do Norte;Potiguar;7-ARG-836-RN;7ARG836RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;2,4747;0;2,4747;744
Rio Grande do Norte;Potiguar;7-ARG-837-RN;7ARG837RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;1,4844;0;1,4844;744
Rio Grande do Norte;Potiguar;7-ARG-838-RN;7ARG838RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;5,3208;0;5,3208;744
Rio Grande do Norte;Potiguar;7-ARG-839D-RN;7ARG839DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;2,9702;0;2,9702;744
Rio Grande do Norte;Potiguar;7-ARG-840D-RN;7ARG840DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;2,9702;0;2,9702;744
Rio Grande do Norte;Potiguar;7-ARG-841D-RN;7ARG841DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;4,37;0;4,37;525
Rio Grande do Norte;Potiguar;7-ARG-842-RN;7ARG842RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,4951;0;0,4951;744
Rio Grande do Norte;Potiguar;7-ARG-843D-RN;7ARG843DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,3366;0;0,3366;226
Rio Grande do Norte;Potiguar;7-ARG-844D-RN;7ARG844DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;6,3807;0;6,3807;744
Rio Grande do Norte;Potiguar;7-ARG-846D-RN;7ARG846DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;8,4714;0;8,4714;744
Rio Grande do Norte;Potiguar;7-ARG-847D-RN;7ARG847DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;8,1818;0;8,1818;744
Rio Grande do Norte;Potiguar;7-ARG-848-RN;7ARG848RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,3449;0;0,3449;544
Rio Grande do Norte;Potiguar;7-ARG-849D-RN;7ARG849DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;4,4548;0;4,4548;744
Rio Grande do Norte;Potiguar;7-ARG-84-RN;7ARG 0084  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;6,2517;0;6,2517;740
Rio Grande do Norte;Potiguar;7-ARG-857-RN;7ARG857RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,4951;0;0,4951;744
Rio Grande do Norte;Potiguar;7-ARG-858-RN;7ARG858RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;1,4844;0;1,4844;744
Rio Grande do Norte;Potiguar;7-ARG-85-RN;7ARG 0085  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;4,9501;0;4,9501;744
Rio Grande do Norte;Potiguar;7-ARG-865-RN;7ARG865RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,9899;0;0,9899;744
Rio Grande do Norte;Potiguar;7-ARG-866-RN;7ARG866RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,9899;0;0,9899;744
Rio Grande do Norte;Potiguar;7-ARG-867-RN;7ARG867RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,4951;0;0,4951;744
Rio Grande do Norte;Potiguar;7-ARG-868-RN;7ARG868RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,9899;0;0,9899;744
Rio Grande do Norte;Potiguar;7-ARG-871-RN;7ARG871RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;1,4844;0;1,4844;744
Rio Grande do Norte;Potiguar;7-ARG-876-RN;7ARG876RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;3,4653;0;3,4653;744
Rio Grande do Norte;Potiguar;7-ARG-885D-RN;7ARG885DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;1,3154;0;1,3154;744
Rio Grande do Norte;Potiguar;7-ARG-886D-RN;7ARG886DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,4951;0;0,4951;744
Rio Grande do Norte;Potiguar;7-ARG-887-RN;7ARG887RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-888D-RN;7ARG888DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-88-RN;7ARG 0088  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;10,9435;0;10,9435;744
Rio Grande do Norte;Potiguar;7-ARG-92-RN;7ARG 0092  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-93-RN;7ARG 0093  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,9899;0;0,9899;744
Rio Grande do Norte;Potiguar;7-ARG-94-RN;7ARG 0094  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;3,9599;0;3,9599;744
Rio Grande do Norte;Potiguar;7-ARG-95-RN;7ARG 0095  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;1,9801;0;1,9801;744
Rio Grande do Norte;Potiguar;7-ARG-97-RN;7ARG 0097  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-98-RN;7ARG 0098  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;0,9899;0;0,9899;744
Rio Grande do Norte;Potiguar;7-ARG-99-RN;7ARG 0099  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/08;5,2709;0;5,2709;744
Sergipe;Sergipe;7-ARI-8-SE;7ARI8SE;ARUARI;Petrobras;4,8E+14;2020/08;0;0;0;0
Rio Grande do Norte;Potiguar;7-ASB-3-RN;7ASB3RN;ASA BRANCA;Potiguar E&P S.A.;4,8E+14;2020/08;1,5237;0;1,5237;103
Rio Grande do Norte;Potiguar;7-ASB-7D-RN;7ASB7DRN;ASA BRANCA;Potiguar E&P S.A.;4,8E+14;2020/08;32,1741;0;32,1741;744
Sergipe;Sergipe;7-ATS-10-SE;7ATS 0010  SE;ATALAIA SUL;Petrobras;4,8E+14;2020/08;0;0;0;0
Sergipe;Sergipe;7-ATS-11-SE;7ATS 0011  SE;ATALAIA SUL;Petrobras;4,8E+14;2020/08;0;0;0;0
Sergipe;Sergipe;7-ATS-15D-SE;7ATS 0015D SE;ATALAIA SUL;Petrobras;4,8E+14;2020/08;0;0;0;0
Sergipe;Sergipe;7-ATS-8-SE;7ATS 0008  SE;ATALAIA SUL;Petrobras;4,8E+14;2020/08;0;0;0;0
Bahia;Recôncavo;7-BA-102-BA;7BA  0102  BA;BURACICA;Petrobras;4,8E+14;2020/08;0;0;0;0
Bahia;Recôncavo;7-BA-103-BA;7BA  0103  BA;BURACICA;Petrobras;4,8E+14;2020/08;31,8254;0;31,8254;744
Bahia;Recôncavo;7-BA-10-BA;7BA  0010  BA;BURACICA;Petrobras;4,8E+14;2020/08;2,7868;0;2,7868;670
Bahia;Recôncavo;7-BA-113-BA;7BA  0113  BA;BURACICA;Petrobras;4,8E+14;2020/08;18,714;0;18,714;710
Bahia;Recôncavo;7-BA-114-BA;7BA  0114  BA;BURACICA;Petrobras;4,8E+14;2020/08;0;0;0;0
Bahia;Recôncavo;7-BA-116-BA;7BA  0116  BA;BURACICA;Petrobras;4,8E+14;2020/08;8,4419;0;8,4419;701
Bahia;Recôncavo;7-BA-117-BA;7BA  0117  BA;BURACICA;Petrobras;4,8E+14;2020/08;0;0;0;0
Bahia;Recôncavo;7-BA-118-BA;7BA  0118  BA;BURACICA;Petrobras;4,8E+14;2020/08;11,1608;0;11,1608;742
Bahia;Recôncavo;7-BA-11-BA;7BA  0011  BA;BURACICA;Petrobras;4,8E+14;2020/08;10,1611;0;10,1611;708
Bahia;Recôncavo;7-BA-122-BA;7BA  0122  BA;BURACICA;Petrobras;4,8E+14;2020/08;2,6492;0;2,6492;691
Bahia;Recôncavo;7-BA-125-BA;7BA  0125  BA;BURACICA;Petrobras;4,8E+14;2020/08;5,0812;0;5,0812;710
Bahia;Recôncavo;7-BA-128-BA;7BA  0128  BA;BURACICA;Petrobras;4,8E+14;2020/08;10,4218;0;10,4218;744
Bahia;Recôncavo;7-BA-12-BA;7BA  0012  BA;BURACICA;Petrobras;4,8E+14;2020/08;0;0;0;0
Bahia;Recôncavo;7-BA-130-BA;7BA  0130  BA;BURACICA;Petrobras;4,8E+14;2020/08;7,5683;0;7,5683;691
Bahia;Recôncavo;7-BA-132-BA;7BA  0132  BA;BURACICA;Petrobras;4,8E+14;2020/08;19,9438;0;19,9438;744
Bahia;Recôncavo;7-BA-133-BA;7BA  0133  BA;BURACICA;Petrobras;4,8E+14;2020/08;10,0744;0;10,0744;710
Bahia;Recôncavo;7-BA-134-BA;7BA  0134  BA;BURACICA;Petrobras;4,8E+14;2020/08;24,6652;0;24,6652;740
Bahia;Recôncavo;7-BA-138-BA;7BA  0138  BA;BURACICA;Petrobras;4,8E+14;2020/08;15,1907;0;15,1907;709
Bahia;Recôncavo;7-BA-139-BA;7BA  0139  BA;BURACICA;Petrobras;4,8E+14;2020/08;0;0;0;0
Bahia;Recôncavo;7-BA-142-BA;7BA  0142  BA;BURACICA;Petrobras;4,8E+14;2020/08;0;0;0;0
Bahia;Recôncavo;7-BA-143-BA;7BA  0143  BA;BURACICA;Petrobras;4,8E+14;2020/08;0;0;0;0
Bahia;Recôncavo;7-BA-145-BA;7BA  0145  BA;BURACICA;Petrobras;4,8E+14;2020/08;0;0;0;0
Bahia;Recôncavo;7-BA-147-BA;7BA  0147  BA;BURACICA;Petrobras;4,8E+14;2020/08;0;0;0;0
Bahia;Recôncavo;7-BA-148-BA;7BA  0148  BA;BURACICA;Petrobras;4,8E+14;2020/08;0;0;0;0
Bahia;Recôncavo;7-BA-149-BA;7BA  0149  BA;BURACICA;Petrobras;4,8E+14;2020/08;23,0621;0;23,0621;710
Bahia;Recôncavo;7-BA-150-BA;7BA  0150  BA;BURACICA;Petrobras;4,8E+14;2020/08;4,8967;0;4,8967;744
Bahia;Recôncavo;7-BA-151-BA;7BA  0151  BA;BURACICA;Petrobras;4,8E+14;2020/08;16,5353;0;16,5353;700
Bahia;Recôncavo;7-BA-157-BA;7BA  0157  BA;BURACICA;Petrobras;4,8E+14;2020/08;0;0;0;0
Bahia;Recôncavo;7-BA-167-BA;7BA  0167  BA;BURACICA;Petrobras;4,8E+14;2020/08;1,5639;0;1,5639;710
Bahia;Recôncavo;7-BA-170-BA;7BA  0170  BA;BURACICA;Petrobras;4,8E+14;2020/08;0;0;0;0
Bahia;Recôncavo;7-BA-172-BA;7BA  0172  BA;BURACICA;Petrobras;4,8E+14;2020/08;0;0;0;0
Bahia;Recôncavo;7-BA-173-BA;7BA  0173  BA;BURACICA;Petrobras;4,8E+14;2020/08;16,5885;0;16,5885;673
Bahia;Recôncavo;7-BA-176-BA;7BA  0176  BA;BURACICA;Petrobras;4,8E+14;2020/08;27,2375;0;27,2375;416
Bahia;Recôncavo;7-BA-177-BA;7BA  0177  BA;BURACICA;Petrobras;4,8E+14;2020/08;21,3212;0;21,3212;408
Bahia;Recôncavo;7-BA-178-BA;7BA  0178  BA;BURACICA;Petrobras;4,8E+14;2020/08;22,5246;0;22,5246;735
