Estado;Bacia;Nome Poço;Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Tempo de Produção (hs por mês)
Rio Grande do Norte;Potiguar;7-CAM-274-RN        ;7CAM 0274  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;16,8794;0;16,8794;744
Rio Grande do Norte;Potiguar;7-CAM-275-RN        ;7CAM 0275  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;22,8046;0;22,8046;744
Rio Grande do Norte;Potiguar;7-CAM-276-RN        ;7CAM 0276  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;15,9589;0;15,9589;744
Rio Grande do Norte;Potiguar;7-CAM-277-RN        ;7CAM 0277  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;7,8172;0;7,8172;744
Rio Grande do Norte;Potiguar;7-CAM-279-RN        ;7CAM 0279  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;4,9988;0;4,9988;744
Rio Grande do Norte;Potiguar;7-CAM-27-RN         ;7CAM 0027  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;9,7695;0;9,7695;744
Rio Grande do Norte;Potiguar;7-CAM-280-RN        ;7CAM 0280  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;14,9028;0;14,9028;744
Rio Grande do Norte;Potiguar;7-CAM-281-RN        ;7CAM 0281  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;1,8644;0;1,8644;740
Rio Grande do Norte;Potiguar;7-CAM-285-RN        ;7CAM 0285  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;4,2846;0;4,2846;744
Rio Grande do Norte;Potiguar;7-CAM-286-RN        ;7CAM 0286  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;4,3739;0;4,3739;744
Rio Grande do Norte;Potiguar;7-CAM-287-RN        ;7CAM 0287  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-288-RN        ;7CAM 0288  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;11,6203;0;11,6203;744
Rio Grande do Norte;Potiguar;7-CAM-289-RN        ;7CAM 0289  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0,4752;0;0,4752;281
Rio Grande do Norte;Potiguar;7-CAM-290-RN        ;7CAM 0290  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;13,6669;0;13,6669;744
Rio Grande do Norte;Potiguar;7-CAM-291-RN        ;7CAM 0291  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;8,3685;0;8,3685;668
Rio Grande do Norte;Potiguar;7-CAM-292-RN        ;7CAM 0292  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0,2141;0;0,2141;15
Rio Grande do Norte;Potiguar;7-CAM-293-RN        ;7CAM 0293  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0,5847;0;0,5847;225
Rio Grande do Norte;Potiguar;7-CAM-294-RN        ;7CAM 0294  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;6,3332;0;6,3332;744
Rio Grande do Norte;Potiguar;7-CAM-295-RN        ;7CAM 0295  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-296-RN        ;7CAM 0296  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-297-RN        ;7CAM 0297  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-298-RN        ;7CAM 0298  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;15,6208;0;15,6208;744
Rio Grande do Norte;Potiguar;7-CAM-299-RN        ;7CAM 0299  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;15,2504;0;15,2504;736
Rio Grande do Norte;Potiguar;7-CAM-29-RN         ;7CAM 0029  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0,6253;0;0,6253;744
Rio Grande do Norte;Potiguar;7-CAM-300-RN        ;7CAM 0300  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;5,9199;0;5,9199;367
Rio Grande do Norte;Potiguar;7-CAM-301-RN        ;7CAM 0301  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-303-RN        ;7CAM 0303  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-304-RN        ;7CAM 0304  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-305-RN        ;7CAM 0305  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;2,0121;0;2,0121;740
Rio Grande do Norte;Potiguar;7-CAM-306-RN        ;7CAM 0306  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;19,7843;0;19,7843;727
Rio Grande do Norte;Potiguar;7-CAM-307-RN        ;7CAM 0307  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-30-RN         ;7CAM 0030  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;12,2012;0;12,2012;743
Rio Grande do Norte;Potiguar;7-CAM-311-RN        ;7CAM 0311  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-312-RN        ;7CAM 0312  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-313-RN        ;7CAM 0313  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-315-RN        ;7CAM 0315  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0,9918;0;0,9918;393
Rio Grande do Norte;Potiguar;7-CAM-316-RN        ;7CAM 0316  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0,8374;0;0,8374;744
Rio Grande do Norte;Potiguar;7-CAM-318-RN        ;7CAM 0318  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-322-RN        ;7CAM 0322  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;13,7335;0;13,7335;740
Rio Grande do Norte;Potiguar;7-CAM-326-RN        ;7CAM 0326  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0,6221;0;0,6221;740
Rio Grande do Norte;Potiguar;7-CAM-327-RN        ;7CAM 0327  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;3,3387;0;3,3387;740
Rio Grande do Norte;Potiguar;7-CAM-328-RN        ;7CAM 0328  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;16,0928;0;16,0928;743
Rio Grande do Norte;Potiguar;7-CAM-329-RN        ;7CAM 0329  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-332-RN        ;7CAM 0332  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-334-RN        ;7CAM 0334  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;36,8134;0;36,8134;686
Rio Grande do Norte;Potiguar;7-CAM-335D-RN       ;7CAM 0335D RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;3,5848;0;3,5848;666
Rio Grande do Norte;Potiguar;7-CAM-337-RN        ;7CAM 0337  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-338-RN        ;7CAM 0338  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-340D-RN       ;7CAM 0340D RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-341-RN        ;7CAM 0341  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-343-RN        ;7CAM 0343  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;10,2646;0;10,2646;740
Rio Grande do Norte;Potiguar;7-CAM-345-RN        ;7CAM 0345  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-348-RN        ;7CAM 0348  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;6,9295;0;6,9295;735
Rio Grande do Norte;Potiguar;7-CAM-350-RN        ;7CAM 0350  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-353-RN        ;7CAM 0353  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;18,1962;0;18,1962;744
Rio Grande do Norte;Potiguar;7-CAM-359-RN        ;7CAM 0359  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-35-RN         ;7CAM 0035  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0,1869;0;0,1869;219
Rio Grande do Norte;Potiguar;7-CAM-361-RN        ;7CAM 0361  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-366-RN        ;7CAM 0366  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;4,061;0;4,061;740
Rio Grande do Norte;Potiguar;7-CAM-369-RN        ;7CAM 0369  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0,9518;0;0,9518;162
Rio Grande do Norte;Potiguar;7-CAM-36-RN         ;7CAM 0036  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0,0369;0;0,0369;44
Rio Grande do Norte;Potiguar;7-CAM-371-RN        ;7CAM 0371  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;9,5688;0;9,5688;412
Rio Grande do Norte;Potiguar;7-CAM-375-RN        ;7CAM 0375  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;20,503;0;20,503;740
Rio Grande do Norte;Potiguar;7-CAM-376-RN        ;7CAM 0376  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;1,6528;0;1,6528;739
Rio Grande do Norte;Potiguar;7-CAM-37-RN         ;7CAM 0037  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;16,7421;0;16,7421;738
Rio Grande do Norte;Potiguar;7-CAM-382-RN        ;7CAM 0382  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;7,0113;0;7,0113;692
Rio Grande do Norte;Potiguar;7-CAM-387-RN        ;7CAM 0387  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0,3106;0;0,3106;373
Rio Grande do Norte;Potiguar;7-CAM-388-RN        ;7CAM 0388  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;25,2374;0;25,2374;737
Rio Grande do Norte;Potiguar;7-CAM-392-RN        ;7CAM 0392  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;10,7481;0;10,7481;740
Rio Grande do Norte;Potiguar;7-CAM-394-RN        ;7CAM 0394  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;2,6681;0;2,6681;740
Rio Grande do Norte;Potiguar;7-CAM-398D-RN       ;7CAM 0398D RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-399-RN        ;7CAM 0399  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-401D-RN       ;7CAM 0401D RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-404-RN        ;7CAM 0404  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-406-RN        ;7CAM 0406  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-408-RN        ;7CAM 0408  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-40-RN         ;7CAM 0040  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;7,441;0;7,441;738
Rio Grande do Norte;Potiguar;7-CAM-411-RN        ;7CAM 0411  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0,6221;0;0,6221;740
Rio Grande do Norte;Potiguar;7-CAM-412-RN        ;7CAM 0412  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-414-RN        ;7CAM 0414  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;4,9365;0;4,9365;653
Rio Grande do Norte;Potiguar;7-CAM-415-RN        ;7CAM 0415  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;11,597;0;11,597;744
Rio Grande do Norte;Potiguar;7-CAM-416-RN        ;7CAM 0416  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-418-RN        ;7CAM 0418  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-420-RN        ;7CAM 0420  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-421-RN        ;7CAM 0421  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-422-RN        ;7CAM 0422  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;1,9462;0;1,9462;744
Rio Grande do Norte;Potiguar;7-CAM-424-RN        ;7CAM 0424  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-426-RN        ;7CAM 0426  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0,9948;0;0,9948;739
Rio Grande do Norte;Potiguar;7-CAM-427-RN        ;7CAM 0427  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;5,068;0;5,068;739
Rio Grande do Norte;Potiguar;7-CAM-429-RN        ;7CAM 0429  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;2,3487;0;2,3487;742
Rio Grande do Norte;Potiguar;7-CAM-42-RN         ;7CAM 0042  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;7,9712;0;7,9712;744
Rio Grande do Norte;Potiguar;7-CAM-430-RN        ;7CAM 0430  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;5,6894;0;5,6894;557
Rio Grande do Norte;Potiguar;7-CAM-431-RN        ;7CAM 0431  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;11,2472;0;11,2472;744
Rio Grande do Norte;Potiguar;7-CAM-432-RN        ;7CAM 0432  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;12,0202;0;12,0202;744
Rio Grande do Norte;Potiguar;7-CAM-433-RN        ;7CAM 0433  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-434-RN        ;7CAM 0434  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;7,0294;0;7,0294;742
Rio Grande do Norte;Potiguar;7-CAM-435-RN        ;7CAM 0435  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-437-RN        ;7CAM 0437  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;5,8684;0;5,8684;744
Rio Grande do Norte;Potiguar;7-CAM-438-RN        ;7CAM 0438  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;4,1975;0;4,1975;744
Rio Grande do Norte;Potiguar;7-CAM-439-RN        ;7CAM 0439  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-43-RN         ;7CAM 0043  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-442-RN        ;7CAM 0442  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;36,4547;0;36,4547;744
Rio Grande do Norte;Potiguar;7-CAM-443-RN        ;7CAM 0443  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-445-RN        ;7CAM 0445  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-447-RN        ;7CAM 0447  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-448-RN        ;7CAM 0448  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0,6219;0;0,6219;740
Rio Grande do Norte;Potiguar;7-CAM-449-RN        ;7CAM 0449  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-454-RN        ;7CAM 0454  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0,6249;0;0,6249;744
Rio Grande do Norte;Potiguar;7-CAM-455D-RN       ;7CAM 0455D RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;2,182;0;2,182;744
Rio Grande do Norte;Potiguar;7-CAM-456-RN        ;7CAM 0456  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-462-RN        ;7CAM 0462  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-463-RN        ;7CAM 0463  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;11,3742;0;11,3742;744
Rio Grande do Norte;Potiguar;7-CAM-465-RN        ;7CAM 0465  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-466D-RN       ;7CAM 0466D RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-467-RN        ;7CAM 0467  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;5,6708;0;5,6708;342
Rio Grande do Norte;Potiguar;7-CAM-469D-RN       ;7CAM 0469D RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;4,3215;0;4,3215;688
Rio Grande do Norte;Potiguar;7-CAM-471-RN        ;7CAM 0471  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;1,4426;0;1,4426;683
Rio Grande do Norte;Potiguar;7-CAM-473-RN        ;7CAM 0473  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-475-RN        ;7CAM 0475  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-476-RN        ;7CAM 0476  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;6,1748;0;6,1748;744
Rio Grande do Norte;Potiguar;7-CAM-478-RN        ;7CAM 0478  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;16,2458;0;16,2458;744
Rio Grande do Norte;Potiguar;7-CAM-480D-RN       ;7CAM 0480D RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;10,7692;0;10,7692;743
Rio Grande do Norte;Potiguar;7-CAM-482D-RN       ;7CAM 0482D RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-484-RN        ;7CAM 0484  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;3,4129;0;3,4129;740
Rio Grande do Norte;Potiguar;7-CAM-486-RN        ;7CAM 0486  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-487-RN        ;7CAM 0487  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-488-RN        ;7CAM 0488  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;15,2822;0;15,2822;744
Rio Grande do Norte;Potiguar;7-CAM-489-RN        ;7CAM 0489  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;15,1227;0;15,1227;744
Rio Grande do Norte;Potiguar;7-CAM-491D-RN       ;7CAM 0491D RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;25,9769;0;25,9769;743
Rio Grande do Norte;Potiguar;7-CAM-492-RN        ;7CAM 0492  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;15,4918;0;15,4918;713
Rio Grande do Norte;Potiguar;7-CAM-495-RN        ;7CAM 0495  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-497-RN        ;7CAM 0497  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;4,4503;0;4,4503;562
Rio Grande do Norte;Potiguar;7-CAM-499D-RN       ;7CAM 0499D RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-49-RN         ;7CAM 0049  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-502-RN        ;7CAM 0502  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;26,3851;0;26,3851;741
Rio Grande do Norte;Potiguar;7-CAM-506-RN        ;7CAM 0506  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;20,0046;0;20,0046;744
Rio Grande do Norte;Potiguar;7-CAM-508-RN        ;7CAM 0508  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;41,2543;0;41,2543;744
Rio Grande do Norte;Potiguar;7-CAM-509-RN        ;7CAM 0509  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-50-RN         ;7CAM 0050  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;9,3657;0;9,3657;743
Rio Grande do Norte;Potiguar;7-CAM-511-RN        ;7CAM 0511  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;39,2176;0;39,2176;596
Rio Grande do Norte;Potiguar;7-CAM-513-RN        ;7CAM 0513  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;12,3449;0;12,3449;744
Rio Grande do Norte;Potiguar;7-CAM-514-RN        ;7CAM 0514  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-51-RN         ;7CAM 0051  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-523-RN        ;7CAM 0523  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;3,6112;0;3,6112;744
Rio Grande do Norte;Potiguar;7-CAM-525-RN        ;7CAM 0525  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-526D-RN       ;7CAM 0526D RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-532-RN        ;7CAM 0532  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;14,7476;0;14,7476;744
Rio Grande do Norte;Potiguar;7-CAM-533-RN        ;7CAM 0533  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-537-RN        ;7CAM 0537  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-539-RN        ;7CAM 0539  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;1,3625;0;1,3625;177
Rio Grande do Norte;Potiguar;7-CAM-542D-RN       ;7CAM 0542D RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;9,2;0;9,2;741
Rio Grande do Norte;Potiguar;7-CAM-545-RN        ;7CAM 0545  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-546-RN        ;7CAM 0546  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;18,7323;0;18,7323;744
Rio Grande do Norte;Potiguar;7-CAM-549D-RN       ;7CAM 0549D RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;9,5021;0;9,5021;744
Rio Grande do Norte;Potiguar;7-CAM-550-RN        ;7CAM 0550  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0,6253;0;0,6253;744
Rio Grande do Norte;Potiguar;7-CAM-552D-RN       ;7CAM 0552D RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-553D-RN       ;7CAM 0553D RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0,2674;0;0,2674;322
Rio Grande do Norte;Potiguar;7-CAM-554D-RN       ;7CAM 0554D RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;0;0;0;0
Rio Grande do Norte;Potiguar;7-CAM-556-RN        ;7CAM 0556  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;3,8112;0;3,8112;743
Rio Grande do Norte;Potiguar;7-CAM-557-RN        ;7CAM 0557  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;9,5435;0;9,5435;744
Rio Grande do Norte;Potiguar;7-CAM-558-RN        ;7CAM 0558  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;9,7159;0;9,7159;744
Rio Grande do Norte;Potiguar;7-CAM-560-RN        ;7CAM 0560  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;7,2915;0;7,2915;741
Rio Grande do Norte;Potiguar;7-CAM-561D-RN       ;7CAM 0561D RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;5,83;0;5,83;744
Rio Grande do Norte;Potiguar;7-CAM-562-RN        ;7CAM 0562  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;1,1017;0;1,1017;655
Rio Grande do Norte;Potiguar;7-CAM-563-RN        ;7CAM 0563  RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;1,4065;0;1,4065;742
Rio Grande do Norte;Potiguar;7-CAM-565D-RN       ;7CAM 0565D RN       ;CANTO DO AMARO;Petrobras;4,8E+14;2020/05;8,7179;0;8,7179;744
