Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;
Rio Grande do Norte;Potiguar;7-PE-2D-RNS;7PE  0002D RNS      ;PESCADA;Petrobras;480000039129784;2007/03;54,7924;33,6789;88,4713;26,2186;0,0000;26,2186;812,77720;0,4159;;;0
Rio Grande do Norte;Potiguar;3-RNS-85-RN;3RNS 0085  RN       ;PESCADA;Petrobras;480000039129784;2007/03;166,8971;22,7427;189,6398;44,1994;0,0000;44,1994;1.370,18010;0,0000;;;0
Rio Grande do Norte;Potiguar;7-PE-1D-RNS;7PE  0001D RNS      ;PESCADA;Petrobras;480000039129784;2007/03;0,0000;51,2214;51,2214;0,0000;46,1215;46,1215;1.429,76523;2,6275;;;0
Rio Grande do Norte;Potiguar;3-RNS-84-RN;3RNS 0084  RN       ;PESCADA;Petrobras;480000039129784;2007/03;0,0000;190,0131;190,0131;0,0000;278,3666;278,3666;8.629,36430;5,0562;;;0
Rio Grande do Norte;Potiguar;7-PE-3D-RNS;7PE  0003D RNS      ;PESCADA;Petrobras;480000039129784;2007/03;2,2177;114,8905;117,1081;0,0000;127,1630;127,1630;3.942,05352;0,0304;;;0
Espírito Santo;Espírito Santo;3-ESS-82-ESS;3ESS 0082  ES       ;PEROÁ;Petrobras;480000039039793;2007/03;0,0000;0,0649;0,0649;0,0000;14,9968;14,9968;464,44904;0,1928;;;0
Espírito Santo;Espírito Santo;1-ESS-77-ESS;1ESS 0077  ES       ;PEROÁ;Petrobras;480000039039793;2007/03;0,0000;713,3172;713,3172;0,0000;1.094,3908;1.094,3908;33.893,20766;95,5747;;;0
Espírito Santo;Espírito Santo;4-ESS-89-ES;4ESS 0089  ES       ;PEROÁ;Petrobras;480000039039793;2007/03;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0
Rio de Janeiro;Campos;7-PG-10D-RJS;7PG  0010D RJS      ;PARGO;Petrobras;480000037129795;2007/03;156,1455;0,0000;156,1455;1,4960;0,0000;1,4960;46,11239;656,5121;;;0
Rio de Janeiro;Campos;7-PG-15D-RJS;7PG  0015D RJS      ;PARGO;Petrobras;480000037129795;2007/03;115,4748;0,0000;115,4748;1,1039;0,0000;1,1039;34,02736;818,1643;;;0
Rio de Janeiro;Campos;7-PG-26D-RJS;7PG  0026D RJS      ;PARGO;Petrobras;480000037129795;2007/03;270,2813;0,0000;270,2813;2,5898;0,0000;2,5898;79,82751;190,1349;;;0
Rio de Janeiro;Campos;7-PG-7D-RJS;7PG  0007D RJS      ;PARGO;Petrobras;480000037129795;2007/03;382,6619;0,0000;382,6619;3,6705;0,0000;3,6705;113,13956;235,4418;;;0
Rio de Janeiro;Campos;3-PG-6D-RJS;3PG  0006D RJS      ;PARGO;Petrobras;480000037129795;2007/03;171,3770;0,0000;171,3770;1,6458;0,0000;1,6458;50,73074;987,9790;;;0
Rio de Janeiro;Campos;7-PG-12D-RJS;7PG  0012D RJS      ;PARGO;Petrobras;480000037129795;2007/03;330,0000;0,0000;330,0000;3,1592;0,0000;3,1592;97,37927;230,3004;;;0
Rio de Janeiro;Campos;7-PG-9D-RJS;7PG  0009D RJS      ;PARGO;Petrobras;480000037129795;2007/03;134,2935;0,0000;134,2935;1,2854;0,0000;1,2854;39,62015;490,2907;;;0
Rio de Janeiro;Campos;7-PG-17D-RJS;7PG  0017D RJS      ;PARGO;Petrobras;480000037129795;2007/03;176,6300;0,0000;176,6300;1,6816;0,0000;1,6816;51,83216;1.503,5385;;;0
Rio de Janeiro;Campos;7-PG-11D-RJS;7PG  0011D RJS      ;PARGO;Petrobras;480000037129795;2007/03;374,9660;0,0000;374,9660;3,6065;0,0000;3,6065;111,16637;2.174,2453;;;0
Rio de Janeiro;Campos;7-PG-16D-RJS;7PG  0016D RJS      ;PARGO;Petrobras;480000037129795;2007/03;162,0559;0,0000;162,0559;1,5535;0,0000;1,5535;47,88456;377,3683;;;0
Rio de Janeiro;Campos;7-PG-4-RJS;7PG  0004  RJS      ;PARGO;Petrobras;480000037129795;2007/03;240,3438;0,0000;240,3438;2,3016;0,0000;2,3016;70,94536;118,3499;;;0
Rio de Janeiro;Campos;7-PG-19D-RJS;7PG  0019D RJS      ;PARGO;Petrobras;480000037129795;2007/03;1.510,8753;0,0000;1.510,8753;14,4738;0,0000;14,4738;446,13971;3.563,6075;;;0
Rio de Janeiro;Campos;7-PG-24D-RJS;7PG  0024D RJS      ;PARGO;Petrobras;480000037129795;2007/03;670,6459;0,0000;670,6459;6,7572;0,0000;6,7572;208,28372;1.938,8461;;;0
Rio de Janeiro;Campos;7-PG-14D-RJS;7PG  0014D RJS      ;PARGO;Petrobras;480000037129795;2007/03;128,0078;0,0000;128,0078;1,2249;0,0000;1,2249;37,75560;786,5610;;;0
Rio de Janeiro;Campos;7-PG-20D-RJS;7PG  0020D RJS      ;PARGO;Petrobras;480000037129795;2007/03;292,8454;0,0000;292,8454;2,8106;0,0000;2,8106;86,63236;119,2568;;;0
Rio de Janeiro;Campos;7-PG-23D-RJS;7PG  0023D RJS      ;PARGO;Petrobras;480000037129795;2007/03;135,8802;0,0000;135,8802;1,3061;0,0000;1,3061;40,26046;212,5469;;;0
Rio de Janeiro;Campos;7-PG-25D-RJS;7PG  0025D RJS      ;PARGO;Petrobras;480000037129795;2007/03;346,4265;0,0000;346,4265;3,3169;0,0000;3,3169;102,23927;2.231,1275;;;0
Sergipe;Sergipe;7-CB-18D-SES;7CB  0018D SES      ;CAIOBA;Petrobras;480000038369706;2007/03;0,0000;12,2022;12,2022;0,0000;159,0071;159,0071;4.904,08228;0,0000;;;0
Sergipe;Sergipe;7-CB-3D-SES;7CB  0003D SES      ;CAIOBA;Petrobras;480000038369706;2007/03;0,0000;0,0000;0,0000;0,0000;33,4362;33,4362;1.031,23511;0,0000;;;0
Sergipe;Sergipe;7-CB-26D-SES;7CB  0026D SES      ;CAIOBA;Petrobras;480000038369706;2007/03;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0
Sergipe;Sergipe;7-CB-9D-SES;7CB  0009D SES      ;CAIOBA;Petrobras;480000038369706;2007/03;0,0000;18,1471;18,1471;0,0000;142,8082;142,8082;4.404,47638;0,0000;;;0
Sergipe;Sergipe;7-CB-6-SES;7CB  0006  SES      ;CAIOBA;Petrobras;480000038369706;2007/03;0,0000;0,0000;0,0000;0,0000;13,3748;13,3748;412,50290;0,0000;;;0
Sergipe;Sergipe;7-CB-10D-SES;7CB  0010D SES      ;CAIOBA;Petrobras;480000038369706;2007/03;0,0000;0,0000;0,0000;0,0000;23,0020;23,0020;709,42493;0,0000;;;0
Sergipe;Sergipe;7-CB-23D-SES;7CB  0023D SES      ;CAIOBA;Petrobras;480000038369706;2007/03;11,7863;0,0000;11,7863;5,0748;0,0000;5,0748;156,51667;0,5742;;;0
Sergipe;Sergipe;7-CB-30D-SES;7CB  0030D SES      ;CAIOBA;Petrobras;480000038369706;2007/03;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0
Sergipe;Sergipe;7-CB-8D-SES;7CB  0008D SES      ;CAIOBA;Petrobras;480000038369706;2007/03;0,0000;55,8799;55,8799;0,0000;43,6932;43,6932;1.347,58174;0,0000;;;0
Sergipe;Sergipe;7-CB-28-SES;7CB  0028  SES      ;CAIOBA;Petrobras;480000038369706;2007/03;0,0000;0,0000;0,0000;0,0000;116,3884;116,3884;3.589,63880;0,0000;;;0
Sergipe;Sergipe;7-CB-29D-SES;7CB  0029D SES      ;CAIOBA;Petrobras;480000038369706;2007/03;0,0000;0,0000;0,0000;0,0000;47,5254;47,5254;1.465,77270;0,0000;;;0
Sergipe;Sergipe;7-CB-11D-SES;7CB  0011D SES      ;CAIOBA;Petrobras;480000038369706;2007/03;0,0000;0,0000;0,0000;0,0000;66,2107;66,2107;2.042,06410;0,0000;;;0
Sergipe;Sergipe;7-CB-7D-SES;7CB  0007D SES      ;CAIOBA;Petrobras;480000038369706;2007/03;0,0000;0,0000;0,0000;0,0000;27,4673;27,4673;847,14366;0,0000;;;0
Sergipe;Sergipe;7-CB-27-SES;7CB  0027  SES      ;CAIOBA;Petrobras;480000038369706;2007/03;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0
Sergipe;Sergipe;7-CB-4D-SES;7CB  0004D SES      ;CAIOBA;Petrobras;480000038369706;2007/03;0,0000;0,0000;0,0000;0,0000;11,8168;11,8168;364,45353;0,0000;;;0
Rio de Janeiro;Campos;3-RJS-469-RJS;3RJS 0469  RJ       ;CONGRO;Petrobras;480000037149711;2007/03;362,7983;0,0000;362,7983;7,4588;0,0000;7,4588;225,26315;265,9413;;;0
Rio de Janeiro;Campos;1-RJS-512HA-RJ;1RJS 0512HARJ       ;CONGRO;Petrobras;480000037149711;2007/03;11,2669;0,0000;11,2669;0,2541;0,0000;0,2541;7,67510;0,0183;;;0
Rio de Janeiro;Campos;7-CG-5HP-RJS;7CG5HPRJS           ;CONGRO;Petrobras;480000037149711;2007/03;669,4387;0,0000;669,4387;17,8772;0,0000;17,8772;539,91254;58,9944;;;0
Rio de Janeiro;Campos;3-RJS-468A-RJ;3RJS 0468A RJ       ;CONGRO;Petrobras;480000037149711;2007/03;939,2959;0,0000;939,2959;14,6044;0,0000;14,6044;441,06819;205,9101;;;0
Rio de Janeiro;Campos;7-CH-45D-RJS;7CH45DRJS           ;CHERNE;Petrobras;480000037279762;2007/03;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0
Rio de Janeiro;Campos;8-CH-15D-RJS;8CH  0015D RJS      ;CHERNE;Petrobras;480000037279762;2007/03;845,7197;0,0000;845,7197;11,8055;0,0000;11,8055;360,75599;2.407,0149;;;0
Rio de Janeiro;Campos;8-CH-20D-RJS;8CH  0020D RJS      ;CHERNE;Petrobras;480000037279762;2007/03;284,7904;0,0000;284,7904;5,5162;0,0000;5,5162;168,56491;664,4697;;;0
Rio de Janeiro;Campos;7-CH-4D-RJS;7CH  0004D RJS      ;CHERNE;Petrobras;480000037279762;2007/03;619,4611;0,0000;619,4611;25,0459;0,0000;25,0459;765,35790;6.340,7433;;;0
Rio de Janeiro;Campos;7-CH-42DP-RJS;7CH  0042DPRJS      ;CHERNE;Petrobras;480000037279762;2007/03;714,8917;0,0000;714,8917;8,1264;0,0000;8,1264;248,32720;441,8571;;;0
Rio de Janeiro;Campos;7-CH-36D-RJS;7CH  0036D RJS      ;CHERNE;Petrobras;480000037279762;2007/03;2.677,6959;0,0000;2.677,6959;13,9073;0,0000;13,9073;424,98218;133,4515;;;0
Rio de Janeiro;Campos;8-CH-40D-RJS;8CH  0040D RJS      ;CHERNE;Petrobras;480000037279762;2007/03;858,4738;0,0000;858,4738;16,6763;0,0000;16,6763;509,59701;508,4906;;;0
Rio de Janeiro;Campos;3-RJS-190-RJ;3RJS 0190  RJ       ;CHERNE;Petrobras;480000037279762;2007/03;492,7762;0,0000;492,7762;3,7545;0,0000;3,7545;114,73153;2.628,3087;;;0
Rio de Janeiro;Campos;7-CH-35D-RJS;7CH  0035D RJS      ;CHERNE;Petrobras;480000037279762;2007/03;755,6517;0,0000;755,6517;4,5457;0,0000;4,5457;138,90855;202,1281;;;0
Rio de Janeiro;Campos;7-CH-24D-RJS;7CH  0024D RJS      ;CHERNE;Petrobras;480000037279762;2007/03;1.673,0184;0,0000;1.673,0184;6,2284;0,0000;6,2284;190,33020;1.424,9382;;;0
Rio de Janeiro;Campos;7-CH-23D-RJS;7CH  0023D RJS      ;CHERNE;Petrobras;480000037279762;2007/03;221,0239;0,0000;221,0239;4,6804;0,0000;4,6804;143,02478;1.049,1910;;;0
Rio de Janeiro;Campos;7-CH-33D-RJS;7CH  0033D RJS      ;CHERNE;Petrobras;480000037279762;2007/03;287,6229;0,0000;287,6229;4,6823;0,0000;4,6823;143,08367;1.874,9234;;;0
Rio de Janeiro;Campos;7-CH-6D-RJS;7CH  0006D RJS      ;CHERNE;Petrobras;480000037279762;2007/03;384,1004;0,0000;384,1004;7,4695;0,0000;7,4695;228,25357;26,3462;;;0
Rio de Janeiro;Campos;7-CH-32D-RJS;7CH  0032D RJS      ;CHERNE;Petrobras;480000037279762;2007/03;25,6726;0,0000;25,6726;0,1786;0,0000;0,1786;5,45694;4,5287;;;0
Rio de Janeiro;Campos;7-CH-39D-RJS;7CH  0039D RJS      ;CHERNE;Petrobras;480000037279762;2007/03;1.372,7734;0,0000;1.372,7734;10,1966;0,0000;10,1966;311,59042;1.002,2406;;;0
Rio de Janeiro;Campos;7-CH-37D-RJS;7CH  0037D RJS      ;CHERNE;Petrobras;480000037279762;2007/03;345,9558;0,0000;345,9558;7,4905;0,0000;7,4905;228,89726;1.383,7785;;;0
Rio de Janeiro;Campos;7-CH-5D-RJS;7CH  0005D RJS      ;CHERNE;Petrobras;480000037279762;2007/03;548,4045;0,0000;548,4045;2,5230;0,0000;2,5230;77,09990;506,1836;;;0
Rio de Janeiro;Campos;7-CH-10DA-RJS;7CH  0010DARJS      ;CHERNE;Petrobras;480000037279762;2007/03;963,8951;0,0000;963,8951;5,4345;0,0000;5,4345;166,06872;119,1006;;;0
Rio de Janeiro;Campos;1-RJS-46-RJ;1RJS 0046  RJ       ;CHERNE;Petrobras;480000037279762;2007/03;635,7456;0,0000;635,7456;3,7781;0,0000;3,7781;115,45063;2.539,7908;;;0
Rio de Janeiro;Campos;7-CH-25D-RJS;7CH  0025D RJS      ;CHERNE;Petrobras;480000037279762;2007/03;3.070,9713;0,0000;3.070,9713;11,7945;0,0000;11,7945;360,41864;866,1373;;;0
Rio de Janeiro;Campos;7-CH-27D-RJS;7CH  0027D RJS      ;CHERNE;Petrobras;480000037279762;2007/03;364,6345;0,0000;364,6345;3,9819;0,0000;3,9819;121,68141;171,5596;;;0
Rio de Janeiro;Campos;7-CH-41DP-RJS;7CH  0041DPRJS      ;CHERNE;Petrobras;480000037279762;2007/03;1.323,7412;0,0000;1.323,7412;11,1516;0,0000;11,1516;340,77220;2.975,0233;;;0
Rio de Janeiro;Campos;7-CH-8D-RJS;7CH  0008D RJS      ;CHERNE;Petrobras;480000037279762;2007/03;1.342,1278;0,0000;1.342,1278;8,9377;0,0000;8,9377;273,12137;10,7901;;;0
Rio de Janeiro;Campos;7-CH-38D-RJS;7CH  0038D RJS      ;CHERNE;Petrobras;480000037279762;2007/03;251,0811;0,0000;251,0811;8,0076;0,0000;8,0076;244,69702;795,0563;;;0
Rio de Janeiro;Campos;8-CH-21D-RJS;8CH  0021D RJS      ;CHERNE;Petrobras;480000037279762;2007/03;36,8908;0,0000;36,8908;0,1005;0,0000;0,1005;3,07063;39,9586;;;0
Rio de Janeiro;Campos;7-CH-31D-RJS;7CH  0031D RJS      ;CHERNE;Petrobras;480000037279762;2007/03;181,1729;0,0000;181,1729;3,9885;0,0000;3,9885;121,88056;144,5987;;;0
Ceará;Ceará;8-CR-13D-CES;8CR  0013D CES      ;CURIMÃ;Petrobras;480000037769778;2007/03;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0
Ceará;Ceará;7-CR-5-CES;7CR  0005  CES      ;CURIMÃ;Petrobras;480000037769778;2007/03;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0
Ceará;Ceará;7-CR-24D-CES;7CR  0024D CES      ;CURIMÃ;Petrobras;480000037769778;2007/03;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0
Ceará;Ceará;7-CR-21D-CES;7CR  0021D CES      ;CURIMÃ;Petrobras;480000037769778;2007/03;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0
Ceará;Ceará;7-CR-17D-CES;7CR  0017D CES      ;CURIMÃ;Petrobras;480000037769778;2007/03;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0
Ceará;Ceará;7-CR-7D-CES;7CR  0007D CES      ;CURIMÃ;Petrobras;480000037769778;2007/03;78,5313;0,0000;78,5313;0,6513;0,0000;0,6513;18,49001;635,3540;;;0
Ceará;Ceará;7-CR-2D-CES;7CR  0002D CES      ;CURIMÃ;Petrobras;480000037769778;2007/03;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0
Ceará;Ceará;7-CR-4D-CES;7CR  0004D CES      ;CURIMÃ;Petrobras;480000037769778;2007/03;53,1185;0,0000;53,1185;1,8166;0,0000;1,8166;51,57131;400,8050;;;0
Ceará;Ceará;7-CR-14D-CES;7CR  0014D CES      ;CURIMÃ;Petrobras;480000037769778;2007/03;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0
Ceará;Ceará;7-CR-11D-CES;7CR  0011D CES      ;CURIMÃ;Petrobras;480000037769778;2007/03;0,1400;0,0000;0,1400;0,0032;0,0000;0,0032;0,09038;139,8529;;;0
Ceará;Ceará;7-CR-22D-CES;7CR  0022D CES      ;CURIMÃ;Petrobras;480000037769778;2007/03;161,6745;0,0000;161,6745;2,3080;0,0000;2,3080;65,52077;1.026,4422;;;0
Ceará;Ceará;7-CR-28HP-CES;7CR28HPCES          ;CURIMÃ;Petrobras;480000037769778;2007/03;274,4488;0,0000;274,4488;9,3121;0,0000;9,3121;264,35750;1.128,3128;;;0
Ceará;Ceará;7-CR-6D-CES;7CR  0006D CES      ;CURIMÃ;Petrobras;480000037769778;2007/03;412,8834;0,0000;412,8834;9,6507;0,0000;9,6507;273,96935;465,5596;;;0
Paraná;Santos;7-CRL-5D-PRS;7CRL5DBSS           ;CORAL;Petrobras;480000039249763;2007/03;14,3590;0,0000;14,3590;0,6105;0,0000;0,6105;18,26632;5,2916;;;0
Paraná;Santos;7-CRL-4D-PRS;7CRL4DBSS           ;CORAL;Petrobras;480000039249763;2007/03;3.762,5704;0,0000;3.762,5704;110,5831;0,0000;110,5831;3.308,70913;1,6759;;;0
Rio de Janeiro;Campos;7-CRP-23D-RJS;7CRP 0023D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;518,1383;0,0000;518,1383;1,6763;0,0000;1,6763;51,41323;1.578,9959;;;0
Rio de Janeiro;Campos;7-CRP-38D-RJS;7CRP 0038D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;864,7190;0,0000;864,7190;2,7980;0,0000;2,7980;85,81473;1.146,2225;;;0
Rio de Janeiro;Campos;7-CRP-62D-RJS;7CRP 0062D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;769,0246;0,0000;769,0246;2,8356;0,0000;2,8356;86,96887;1.153,5207;;;0
Rio de Janeiro;Campos;7-CRP-35D-RJS;7CRP 0035D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;160,3739;0,0000;160,3739;0,5191;0,0000;0,5191;15,92065;644,6447;;;0
Rio de Janeiro;Campos;7-CRP-50D-RJS;7CRP 0050D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;773,9814;0,0000;773,9814;2,8545;0,0000;2,8545;87,54926;985,0309;;;0
Rio de Janeiro;Campos;7-CRP-60D-RJS;7CRP 0060D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;121,8336;0,0000;121,8336;0,4511;0,0000;0,4511;13,83545;1.547,0924;;;0
Rio de Janeiro;Campos;7-CRP-45D-RJS;7CRP 0045D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;509,3975;0,0000;509,3975;1,6485;0,0000;1,6485;50,56027;1.589,6014;;;0
Rio de Janeiro;Campos;7-CRP-33D-RJS;7CRP 0033D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;593,4497;0,0000;593,4497;1,9202;0,0000;1,9202;58,89469;1.900,0136;;;0
Rio de Janeiro;Campos;7-CRP-63WA-RJS;7CRP 0063WARJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;1.959,5700;0,0000;1.959,5700;7,2951;0,0000;7,2951;223,74561;797,0244;;;0
Rio de Janeiro;Campos;7-CRP-22D-RJS;7CRP 0022D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;215,8500;0,0000;215,8500;0,6985;0,0000;0,6985;21,42254;916,2285;;;0
Rio de Janeiro;Campos;7-CRP-18D-RJS;7CRP 0018D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;421,2976;0,0000;421,2976;1,5556;0,0000;1,5556;47,71209;1.536,6310;;;0
Rio de Janeiro;Campos;7-CRP-56D-RJS;7CRP 0056D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;144,6210;0,0000;144,6210;0,5358;0,0000;0,5358;16,43253;1.806,6972;;;0
Rio de Janeiro;Campos;7-CRP-58D-RJS;7CRP 0058D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;484,5974;0,0000;484,5974;1,7872;0,0000;1,7872;54,81442;1.534,5209;;;0
Rio de Janeiro;Campos;7-CRP-47D-RJS;7CRP 0047D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;368,6032;0,0000;368,6032;1,1926;0,0000;1,1926;36,57744;1.527,9917;;;0
Rio de Janeiro;Campos;7-CRP-17D-RJS;7CRP 0017D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;244,1075;0,0000;244,1075;0,7895;0,0000;0,7895;24,21556;740,3959;;;0
Rio de Janeiro;Campos;7-CRP-29D-RJS;7CRP 0029D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;516,7830;0,0000;516,7830;1,6720;0,0000;1,6720;51,28119;1.710,6964;;;0
Rio de Janeiro;Campos;7-CRP-36D-RJS;7CRP 0036D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;441,2160;0,0000;441,2160;1,4272;0,0000;1,4272;43,77171;1.607,8844;;;0
Rio de Janeiro;Campos;3-CRP-3D-RJS;3CRP 0003D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;570,6298;0,0000;570,6298;2,1056;0,0000;2,1056;64,58002;3.253,2663;;;0
Rio de Janeiro;Campos;7-CRP-16D-RJS;7CRP 0016D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;797,2375;0,0000;797,2375;2,5793;0,0000;2,5793;79,10870;1.003,2977;;;0
Rio de Janeiro;Campos;7-CRP-34D-RJS;7CRP 0034D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;170,3483;0,0000;170,3483;0,6269;0,0000;0,6269;19,22870;614,0173;;;0
Rio de Janeiro;Campos;7-CRP-59D-RJS;7CRP 0059D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;1.369,8131;0,0000;1.369,8131;5,0509;0,0000;5,0509;154,91335;2.054,7024;;;0
Rio de Janeiro;Campos;4-RJS-320A-RJ;4RJS 0320A RJ       ;CARAPEBA;Petrobras;480000037119722;2007/03;719,4893;0,0000;719,4893;2,6538;0,0000;2,6538;81,39209;1.279,0552;;;0
Rio de Janeiro;Campos;7-CRP-51D-RJS;7CRP 0051D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;520,9160;0,0000;520,9160;1,9207;0,0000;1,9207;58,90868;1.505,9652;;;0
Rio de Janeiro;Campos;7-CRP-32D-RJS;7CRP 0032D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;164,7504;0,0000;164,7504;0,6086;0,0000;0,6086;18,66694;1.822,0890;;;0
Rio de Janeiro;Campos;7-CRP-28D-RJS;7CRP 0028D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;188,0024;0,0000;188,0024;0,6940;0,0000;0,6940;21,28502;1.679,6187;;;0
Rio de Janeiro;Campos;7-CRP-55D-RJS;7CRP 0055D RJS      ;CARAPEBA;Petrobras;480000037119722;2007/03;453,6475;0,0000;453,6475;1,6732;0,0000;1,6732;51,31800;2.262,7734;;;0
Rio de Janeiro;Campos;7-PM-40DP-RJS;7PM40DPRJS          ;PAMPO;Petrobras;480000037079755;2007/03;1.054,8864;0,0000;1.054,8864;7,8147;0,0000;7,8147;240,26609;2.241,6031;;;0
Rio de Janeiro;Campos;7-PM-38D-RJS;7PM  0038D RJS      ;PAMPO;Petrobras;480000037079755;2007/03;996,2856;0,0000;996,2856;14,7611;0,0000;14,7611;453,83595;426,9462;;;0
Rio de Janeiro;Campos;7-PM-27D-RJS;7PM  0027D RJS      ;PAMPO;Petrobras;480000037079755;2007/03;318,7757;0,0000;318,7757;2,7632;0,0000;2,7632;84,95655;405,6806;;;0
Rio de Janeiro;Campos;7-PM-18D-RJS;7PM  0018D RJS      ;PAMPO;Petrobras;480000037079755;2007/03;586,0480;0,0000;586,0480;8,7553;0,0000;8,7553;269,18702;809,2733;;;0
Rio de Janeiro;Campos;3-RJS-170-RJS;3RJS 0170  RJ       ;PAMPO;Petrobras;480000037079755;2007/03;258,7648;0,0000;258,7648;10,4791;0,0000;10,4791;322,18575;2,5910;;;0
Rio de Janeiro;Campos;7-PM-28D-RJS;7PM  0028D RJS      ;PAMPO;Petrobras;480000037079755;2007/03;442,0377;0,0000;442,0377;5,4535;0,0000;5,4535;167,67070;3.978,3393;;;0
Rio de Janeiro;Campos;7-PM-42DP-RJS;7PM42DPRJS          ;PAMPO;Petrobras;480000037079755;2007/03;1.406,5151;0,0000;1.406,5151;9,5513;0,0000;9,5513;293,65792;2.730,2645;;;0
Rio de Janeiro;Campos;3-RJS-159-RJS;3RJS 0159  RJ       ;PAMPO;Petrobras;480000037079755;2007/03;263,7196;0,0000;263,7196;3,0933;0,0000;3,0933;95,10534;112,9873;;;0
Rio de Janeiro;Campos;7-PM-26D-RJS;7PM  0026D RJS      ;PAMPO;Petrobras;480000037079755;2007/03;410,2336;0,0000;410,2336;4,0521;0,0000;4,0521;124,58243;2.745,3783;;;0
Rio de Janeiro;Campos;7-PM-47DP-RJS;7PM47DPRJS          ;PAMPO;Petrobras;480000037079755;2007/03;586,0480;0,0000;586,0480;4,3415;0,0000;4,3415;133,48115;1.367,4088;;;0
Rio de Janeiro;Campos;7-PM-9D-RJS;7PM  0009D RJS      ;PAMPO;Petrobras;480000037079755;2007/03;671,2546;0,0000;671,2546;7,5185;0,0000;7,5185;231,16000;4.492,2006;;;0
Rio de Janeiro;Campos;7-PM-21D-RJS;7PM  0021D RJS      ;PAMPO;Petrobras;480000037079755;2007/03;698,5118;0,0000;698,5118;5,6743;0,0000;5,6743;174,46018;1.554,7193;;;0
Rio de Janeiro;Campos;7-PM-37D-RJS;7PM  0037D RJS      ;PAMPO;Petrobras;480000037079755;2007/03;644,6507;0,0000;644,6507;7,9594;0,0000;7,9594;244,71545;4.727,3948;;;0
Rio de Janeiro;Campos;7-PM-34DP-RJS;7PM  0034DPRJS      ;PAMPO;Petrobras;480000037079755;2007/03;293,0260;0,0000;293,0260;3,6179;0,0000;3,6179;111,23429;2.962,7866;;;0
Rio de Janeiro;Campos;7-PM-7D-RJS;7PM  0007D RJS      ;PAMPO;Petrobras;480000037079755;2007/03;580,9999;0,0000;580,9999;6,4616;0,0000;6,4616;198,66652;5.874,5182;;;0
Rio de Janeiro;Campos;7-PM-24D-RJS;7PM  0024D RJS      ;PAMPO;Petrobras;480000037079755;2007/03;879,0720;0,0000;879,0720;9,5513;0,0000;9,5513;293,65853;879,0354;;;0
Rio de Janeiro;Campos;7-PM-29D-RJS;7PM  0029D RJS      ;PAMPO;Petrobras;480000037079755;2007/03;411,6985;0,0000;411,6985;4,5006;0,0000;4,5006;138,37299;5.469,6736;;;0
