MÊS,PRODUTO,REGIÃO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,COEF DE VARIAÇÃO REVENDA,MARGEM MÉDIA REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO
Aug-13,ETANOL HIDRATADO,NORTE,1382,R$/l,2.441,174,1.999,3.120,371,71,2.070,126,1.600,2.351,61
Aug-13,ETANOL HIDRATADO,SUDESTE,17316,R$/l,1.812,270,1.259,2.799,330,149,1.482,219,1.154,2.290,148
Aug-13,ETANOL HIDRATADO,SUL,5959,R$/l,2.005,282,1.629,3.020,291,141,1.714,210,1.360,2.340,123
Aug-13,GASOLINA COMUM,CENTRO OESTE,2534,R$/l,2.941,129,2.590,3.330,440,44,2.501,62,2.360,2.710,25
Aug-13,GASOLINA COMUM,NORDESTE,6677,R$/l,2.842,135,2.469,3.390,388,48,2.454,66,2.253,2.877,27
Aug-13,GASOLINA COMUM,NORTE,2389,R$/l,3.012,178,2.530,3.640,464,59,2.548,101,2.340,2.950,40
Aug-13,GASOLINA COMUM,SUDESTE,17559,R$/l,2.795,171,2.349,3.699,397,61,2.398,134,2.082,2.792,56
Aug-13,GASOLINA COMUM,SUL,6450,R$/l,2.821,130,2.469,3.250,379,46,2.442,66,2.200,2.670,27
Aug-13,GLP,CENTRO OESTE,4088,R$/13kg,44.252,4.757,34.000,58.000,8.974,107,35.278,4.606,24.270,45.000,131
Aug-13,GLP,NORDESTE,5393,R$/13kg,39.092,4.168,27.000,52.000,9.949,107,29.143,3.618,21.300,40.000,124
Aug-13,GLP,NORTE,3007,R$/13kg,43.990,3.633,35.000,62.000,10.242,83,33.748,3.771,19.170,42.000,112
Aug-13,GLP,SUDESTE,14325,R$/13kg,40.885,3.955,28.900,53.000,12.311,97,28.574,3.479,14.660,41.900,122
Aug-13,GLP,SUL,7075,R$/13kg,41.193,3.315,30.000,50.000,9.407,80,31.786,3.726,17.367,41.000,117
Aug-13,GNV,CENTRO OESTE,37,R$/m3,1.986,121,1.490,2.190,552,61,1.434,44,1.400,1.548,31
Aug-13,GNV,NORDESTE,519,R$/m3,1.820,142,1.580,2.409,465,78,1.355,159,1.073,1.949,117
Aug-13,GNV,NORTE,4,R$/m3,1.925,50,1.850,1.950,237,26,1.688,0,1.688,1.688,0
Aug-13,GNV,SUDESTE,1253,R$/m3,1.698,160,1.399,2.799,350,94,1.348,159,930,1.922,118
Aug-13,GNV,SUL,322,R$/m3,1.941,115,1.599,2.339,405,59,1.536,171,1.233,1.812,111
Aug-13,OLEO DIESEL,CENTRO OESTE,2163,R$/l,2.449,134,2.139,2.900,286,55,2.163,76,1.989,2.473,35
Aug-13,OLEO DIESEL,NORDESTE,4773,R$/l,2.299,82,2.049,2.766,250,36,2.049,58,1.867,2.254,28
Aug-13,OLEO DIESEL,NORTE,1973,R$/l,2.451,172,2.150,3.060,306,70,2.145,111,1.889,2.656,52
Aug-13,OLEO DIESEL,SUDESTE,12733,R$/l,2.302,82,2.020,2.799,281,36,2.021,67,1.752,2.319,33
Aug-13,OLEO DIESEL,SUL,4449,R$/l,2.300,83,1.989,2.638,288,36,2.012,53,1.895,2.256,26
Aug-13,OLEO DIESEL S10,CENTRO OESTE,745,R$/l,2.632,112,2.429,2.950,284,43,2.348,74,2.120,2.607,32
Aug-13,OLEO DIESEL S10,NORDESTE,2551,R$/l,2.366,84,2.190,2.800,224,36,2.142,52,2.010,2.390,24
Aug-13,OLEO DIESEL S10,NORTE,1034,R$/l,2.493,164,2.239,3.150,230,66,2.263,97,2.025,2.678,43
Aug-13,OLEO DIESEL S10,SUDESTE,4309,R$/l,2.441,78,2.179,2.899,299,32,2.142,64,1.981,2.400,30
Aug-13,OLEO DIESEL S10,SUL,2116,R$/l,2.440,91,2.199,2.810,278,37,2.162,67,1.911,2.361,31
Sep-13,ETANOL HIDRATADO,CENTRO OESTE,2486,R$/l,1.970,180,1.599,2.589,342,91,1.628,148,1.370,2.089,91
Sep-13,ETANOL HIDRATADO,NORDESTE,6127,R$/l,2.305,132,1.880,2.699,319,57,1.986,158,1.524,2.392,80
Sep-13,ETANOL HIDRATADO,NORTE,1435,R$/l,2.435,177,1.990,2.999,388,73,2.047,153,1.598,2.480,75
Sep-13,ETANOL HIDRATADO,SUDESTE,18211,R$/l,1.806,263,1.279,2.990,307,146,1.499,206,1.184,2.301,137
Sep-13,ETANOL HIDRATADO,SUL,6389,R$/l,1.984,285,1.629,3.020,279,144,1.705,210,1.366,2.515,123
Sep-13,GASOLINA COMUM,CENTRO OESTE,2480,R$/l,2.945,129,2.560,3.330,441,44,2.504,60,2.350,2.674,24
Sep-13,GASOLINA COMUM,NORDESTE,6882,R$/l,2.840,134,2.449,3.390,394,47,2.446,69,2.244,2.784,28
Sep-13,GASOLINA COMUM,NORTE,2518,R$/l,3.010,182,2.530,3.640,464,60,2.546,103,2.340,2.942,40
Sep-13,GASOLINA COMUM,SUDESTE,18500,R$/l,2.793,168,2.370,3.699,393,60,2.400,130,2.025,2.841,54
Sep-13,GASOLINA COMUM,SUL,6955,R$/l,2.821,129,2.429,3.490,378,46,2.443,68,2.246,2.800,28
Sep-13,GLP,CENTRO OESTE,3740,R$/13kg,44.054,4.945,33.000,60.000,8.972,112,35.082,4.951,24.270,45.000,141
Sep-13,GLP,NORDESTE,5254,R$/13kg,40.021,4.268,26.000,55.000,10.659,107,29.362,3.433,21.300,40.000,117
Sep-13,GLP,NORTE,2942,R$/13kg,44.258,3.805,35.000,62.000,10.995,86,33.263,4.123,19.170,42.940,124
Sep-13,GLP,SUDESTE,14111,R$/13kg,41.507,4.413,28.900,57.000,12.996,106,28.511,3.607,14.660,45.000,127
Sep-13,GLP,SUL,6962,R$/13kg,41.466,3.421,30.000,55.000,9.956,83,31.510,4.012,17.967,42.500,127
Sep-13,GNV,CENTRO OESTE,34,R$/m3,2.053,64,1.959,2.190,596,31,1.457,66,1.400,1.580,45
Sep-13,GNV,NORDESTE,532,R$/m3,1.814,131,1.510,2.409,455,72,1.359,164,1.073,1.977,121
Sep-13,GNV,NORTE,2,R$/m3,1.950,0,1.950,1.950,262,0,1.688,0,1.688,1.688,0
Sep-13,GNV,SUDESTE,1317,R$/m3,1.686,156,1.399,2.699,353,93,1.333,194,1.000,2.265,146
Sep-13,GNV,SUL,351,R$/m3,1.993,135,1.699,2.485,473,68,1.520,173,1.222,1.812,114
Sep-13,OLEO DIESEL,CENTRO OESTE,2104,R$/l,2.449,132,2.139,2.900,289,54,2.160,71,2.015,2.390,33
Sep-13,OLEO DIESEL,NORDESTE,5023,R$/l,2.299,84,2.031,2.649,256,37,2.043,60,1.786,2.239,29
Sep-13,OLEO DIESEL,NORTE,2123,R$/l,2.455,176,2.160,3.060,305,72,2.150,114,1.897,2.656,53
Sep-13,OLEO DIESEL,SUDESTE,13289,R$/l,2.300,83,2.009,2.699,280,36,2.020,68,1.720,2.319,34
Sep-13,OLEO DIESEL,SUL,4691,R$/l,2.301,84,1.989,2.638,281,37,2.020,53,1.859,2.240,26
Sep-13,OLEO DIESEL S10,CENTRO OESTE,775,R$/l,2.631,112,2.290,2.950,282,43,2.349,74,2.120,2.600,32
Sep-13,OLEO DIESEL S10,NORDESTE,2755,R$/l,2.363,86,2.199,2.800,222,36,2.141,54,2.008,2.390,25
Sep-13,OLEO DIESEL S10,NORTE,1108,R$/l,2.508,159,2.299,3.150,252,63,2.256,94,2.034,2.674,42
Sep-13,OLEO DIESEL S10,SUDESTE,4977,R$/l,2.441,78,2.229,2.789,299,32,2.142,64,1.923,2.400,30
Sep-13,OLEO DIESEL S10,SUL,2516,R$/l,2.441,93,2.176,2.830,268,38,2.173,67,1.934,2.384,31
Oct-13,ETANOL HIDRATADO,CENTRO OESTE,2963,R$/l,2.009,162,1.679,2.549,358,81,1.651,158,1.370,2.077,96
Oct-13,ETANOL HIDRATADO,NORDESTE,6737,R$/l,2.274,147,1.880,2.699,300,65,1.974,166,1.475,2.371,84
Oct-13,ETANOL HIDRATADO,NORTE,1598,R$/l,2.426,178,1.990,2.999,382,73,2.044,126,1.595,2.456,62
Oct-13,ETANOL HIDRATADO,SUDESTE,19702,R$/l,1.830,252,1.396,2.799,282,138,1.548,203,1.219,2.342,131
Oct-13,ETANOL HIDRATADO,SUL,6563,R$/l,2.004,277,1.599,2.900,258,138,1.746,195,1.366,2.313,112
Oct-13,GASOLINA COMUM,CENTRO OESTE,2967,R$/l,2.973,106,2.690,3.330,451,36,2.522,58,2.360,2.680,23
Oct-13,GASOLINA COMUM,NORDESTE,7640,R$/l,2.804,154,2.390,3.390,366,55,2.438,76,2.222,2.720,31
Oct-13,GASOLINA COMUM,NORTE,2767,R$/l,3.007,180,2.710,3.640,457,60,2.550,108,2.340,2.972,42
Oct-13,GASOLINA COMUM,SUDESTE,19974,R$/l,2.796,167,2.350,3.699,383,60,2.413,128,2.025,2.795,53
Oct-13,GASOLINA COMUM,SUL,7132,R$/l,2.830,126,2.410,3.450,384,45,2.446,68,2.136,2.682,28
Oct-13,GLP,CENTRO OESTE,4600,R$/13kg,44.498,4.792,35.000,62.000,8.614,108,35.884,4.421,26.000,45.000,123
Oct-13,GLP,NORDESTE,6288,R$/13kg,40.749,4.241,26.000,52.000,11.243,104,29.506,3.247,21.259,40.000,110
Oct-13,GLP,NORTE,3575,R$/13kg,44.764,3.823,35.000,62.000,11.335,85,33.429,4.406,19.170,42.940,132
Oct-13,GLP,SUDESTE,16811,R$/13kg,42.131,4.295,28.900,55.000,13.361,102,28.770,3.729,14.660,45.000,130
Oct-13,GLP,SUL,7670,R$/13kg,41.760,3.445,31.000,55.000,10.027,82,31.733,4.017,17.960,42.000,127
Oct-13,GNV,CENTRO OESTE,35,R$/m3,2.063,69,1.910,2.190,566,33,1.497,79,1.400,1.664,53
Oct-13,GNV,NORDESTE,590,R$/m3,1.815,130,1.619,2.409,453,72,1.362,180,1.073,1.977,132
Oct-13,GNV,NORTE,4,R$/m3,1.875,150,1.650,1.950,187,80,1.688,0,1.688,1.688,0
Oct-13,GNV,SUDESTE,1491,R$/m3,1.685,157,1.389,2.699,362,93,1.323,182,1.011,2.265,138
Oct-13,GNV,SUL,341,R$/m3,2.008,145,1.699,2.309,454,72,1.554,166,1.260,1.872,107
Oct-13,OLEO DIESEL,CENTRO OESTE,2518,R$/l,2.451,129,2.139,2.900,283,53,2.168,61,2.000,2.402,28
Oct-13,OLEO DIESEL,NORDESTE,5515,R$/l,2.298,83,1.990,2.649,259,36,2.039,59,1.778,2.252,29
Oct-13,OLEO DIESEL,NORTE,2287,R$/l,2.457,169,2.160,3.060,310,69,2.147,120,1.890,2.656,56
Oct-13,OLEO DIESEL,SUDESTE,14166,R$/l,2.302,84,2.029,2.799,283,36,2.019,67,1.480,2.312,33
Oct-13,OLEO DIESEL,SUL,4812,R$/l,2.302,86,1.949,2.680,286,37,2.016,57,1.824,2.240,28
Oct-13,OLEO DIESEL S10,CENTRO OESTE,962,R$/l,2.631,113,2.290,2.950,285,43,2.346,70,2.203,2.588,30
Oct-13,OLEO DIESEL S10,NORDESTE,3083,R$/l,2.361,88,1.938,2.800,224,37,2.137,57,1.966,2.390,27
Oct-13,OLEO DIESEL S10,NORTE,1250,R$/l,2.505,159,2.299,3.150,252,63,2.253,97,2.014,2.674,43
Oct-13,OLEO DIESEL S10,SUDESTE,5584,R$/l,2.440,79,2.130,2.899,301,32,2.139,66,1.971,2.400,31
Oct-13,OLEO DIESEL S10,SUL,2712,R$/l,2.439,95,2.130,2.810,269,39,2.170,62,1.976,2.350,29
nov.-13,ETANOL HIDRATADO,CENTRO OESTE,2421,R$/l,2.012,161,1.690,2.480,348,80,1.664,148,1.380,2.074,89
nov.-13,ETANOL HIDRATADO,NORDESTE,5732,R$/l,2.270,148,1.850,2.699,306,65,1.964,152,1.469,2.371,77
nov.-13,ETANOL HIDRATADO,NORTE,1339,R$/l,2.420,185,2.059,2.999,359,76,2.061,104,1.676,2.416,50
nov.-13,ETANOL HIDRATADO,SUDESTE,16867,R$/l,1.847,247,1.379,2.799,282,134,1.565,207,1.230,2.342,132
nov.-13,ETANOL HIDRATADO,SUL,5731,R$/l,2.061,256,1.629,2.900,290,124,1.771,185,1.458,2.313,104
nov.-13,GASOLINA COMUM,CENTRO OESTE,2422,R$/l,2.975,105,2.698,3.330,447,35,2.528,61,2.357,2.700,24
nov.-13,GASOLINA COMUM,NORDESTE,6453,R$/l,2.805,157,2.377,3.390,371,56,2.434,76,2.180,2.807,31
nov.-13,GASOLINA COMUM,NORTE,2341,R$/l,3.006,186,2.530,3.640,457,62,2.549,97,2.340,2.961,38
nov.-13,GASOLINA COMUM,SUDESTE,17093,R$/l,2.799,165,2.330,3.990,381,59,2.418,128,2.025,2.810,53
nov.-13,GASOLINA COMUM,SUL,6265,R$/l,2.861,106,2.490,3.250,408,37,2.453,63,2.290,2.706,26
nov.-13,GLP,CENTRO OESTE,3711,R$/13kg,44.721,4.755,34.900,62.000,9.057,106,35.664,4.318,20.506,45.000,121
nov.-13,GLP,NORDESTE,5106,R$/13kg,40.965,4.250,28.000,52.000,11.317,104,29.648,3.256,22.300,40.000,110
nov.-13,GLP,NORTE,2890,R$/13kg,44.929,3.870,35.000,62.000,11.176,86,33.753,4.353,19.170,45.000,129
nov.-13,GLP,SUDESTE,13727,R$/13kg,42.415,4.465,28.900,58.000,13.516,105,28.899,3.764,15.930,45.000,130
nov.-13,GLP,SUL,6524,R$/13kg,41.824,3.484,32.000,56.000,9.858,83,31.966,4.147,17.967,42.420,130
nov.-13,GNV,CENTRO OESTE,27,R$/m3,2.060,61,1.970,2.190,579,30,1.481,44,1.466,1.612,30
nov.-13,GNV,NORDESTE,512,R$/m3,1.815,127,1.630,2.409,443,70,1.372,163,1.070,2.009,119
nov.-13,GNV,NORTE,4,R$/m3,2.035,29,2.010,2.060,347,14,1.688,0,1.688,1.688,0
nov.-13,GNV,SUDESTE,1229,R$/m3,1.684,160,1.389,2.699,372,95,1.312,193,1.011,2.265,147
nov.-13,GNV,SUL,300,R$/m3,2.024,124,1.699,2.499,450,61,1.574,218,1.309,2.036,139
nov.-13,OLEO DIESEL,CENTRO OESTE,2046,R$/l,2.448,129,2.139,2.900,282,53,2.166,62,2.000,2.450,29
nov.-13,OLEO DIESEL,NORDESTE,4601,R$/l,2.297,83,2.039,2.649,254,36,2.043,60,1.725,2.272,29
nov.-13,OLEO DIESEL,NORTE,1952,R$/l,2.457,178,2.160,3.060,305,72,2.152,101,1.900,2.656,47
nov.-13,OLEO DIESEL,SUDESTE,12045,R$/l,2.302,84,1.990,2.799,284,36,2.018,68,1.720,2.300,34
nov.-13,OLEO DIESEL,SUL,4120,R$/l,2.301,84,1.989,2.670,285,37,2.016,58,1.880,2.401,29
nov.-13,OLEO DIESEL S10,CENTRO OESTE,786,R$/l,2.628,116,2.419,2.950,289,44,2.339,61,2.217,2.500,26
nov.-13,OLEO DIESEL S10,NORDESTE,2705,R$/l,2.359,88,2.139,2.800,219,37,2.140,57,2.012,2.342,27
nov.-13,OLEO DIESEL S10,NORTE,1068,R$/l,2.507,161,2.249,3.100,256,64,2.251,98,2.011,2.675,44
nov.-13,OLEO DIESEL S10,SUDESTE,5037,R$/l,2.440,81,2.179,3.067,303,33,2.137,65,1.908,2.363,30
nov.-13,OLEO DIESEL S10,SUL,2373,R$/l,2.441,93,2.026,2.810,258,38,2.183,62,1.975,2.345,28
Dec-13,ETANOL HIDRATADO,CENTRO OESTE,2807,R$/l,2.143,144,1.690,2.499,358,67,1.785,147,1.433,2.149,82
Dec-13,ETANOL HIDRATADO,NORDESTE,6514,R$/l,2.311,134,1.890,2.799,323,58,1.988,137,1.551,2.437,69
Dec-13,ETANOL HIDRATADO,NORTE,1476,R$/l,2.449,178,1.999,3.028,303,73,2.146,123,1.719,2.395,57
Dec-13,ETANOL HIDRATADO,SUDESTE,19324,R$/l,1.944,225,1.579,2.800,285,116,1.659,202,1.297,2.418,122
Dec-13,ETANOL HIDRATADO,SUL,6613,R$/l,2.122,238,1.629,2.900,277,112,1.845,184,1.568,2.424,100
Dec-13,GASOLINA COMUM,CENTRO OESTE,2815,R$/l,3.074,96,2.789,3.389,451,31,2.623,73,2.360,2.820,28
Dec-13,GASOLINA COMUM,NORDESTE,7373,R$/l,2.928,137,2.529,3.559,441,47,2.487,73,2.277,2.910,29
Dec-13,GASOLINA COMUM,NORTE,2596,R$/l,3.087,195,2.750,3.770,473,63,2.614,98,2.360,3.037,37
Dec-13,GASOLINA COMUM,SUDESTE,19605,R$/l,2.900,153,2.419,4.079,410,53,2.490,126,2.131,2.918,51
Dec-13,GASOLINA COMUM,SUL,7299,R$/l,2.971,99,2.500,3.500,429,33,2.542,74,2.260,2.795,29
Dec-13,GLP,CENTRO OESTE,4353,R$/13kg,44.841,4.611,35.000,60.000,8.738,103,36.103,4.158,28.100,45.000,115
Dec-13,GLP,NORDESTE,5671,R$/13kg,41.090,4.141,27.000,52.000,11.156,101,29.934,3.700,22.300,39.990,124
Dec-13,GLP,NORTE,3035,R$/13kg,45.043,3.851,38.000,62.000,11.081,85,33.962,4.277,19.170,45.190,126
Dec-13,GLP,SUDESTE,15476,R$/13kg,42.511,4.455,29.990,56.000,13.440,105,29.071,3.751,14.663,43.270,129
Dec-13,GLP,SUL,7201,R$/13kg,41.929,3.476,31.000,55.000,10.354,83,31.575,3.953,15.240,42.100,125
Dec-13,GNV,CENTRO OESTE,25,R$/m3,2.074,87,1.970,2.250,615,42,1.459,28,1.400,1.468,19
Dec-13,GNV,NORDESTE,568,R$/m3,1.818,133,1.630,2.409,452,73,1.366,167,1.073,2.009,122
Dec-13,GNV,NORTE,2,R$/m3,2.035,35,2.010,2.060,319,17,1.716,40,1.688,1.744,23
Dec-13,GNV,SUDESTE,1360,R$/m3,1.693,165,1.349,2.890,374,97,1.319,191,1.011,2.265,145
Dec-13,GNV,SUL,346,R$/m3,2.121,122,1.699,2.489,548,58,1.573,187,1.323,1.891,119
Dec-13,OLEO DIESEL,CENTRO OESTE,2410,R$/l,2.592,113,2.290,2.990,326,44,2.266,69,2.099,2.560,30
Dec-13,OLEO DIESEL,NORDESTE,5232,R$/l,2.415,101,2.100,2.859,287,42,2.128,81,1.871,2.374,38
Dec-13,OLEO DIESEL,NORTE,2166,R$/l,2.592,198,2.190,3.270,345,76,2.247,108,1.904,2.779,48
Dec-13,OLEO DIESEL,SUDESTE,13802,R$/l,2.435,95,2.049,2.899,324,39,2.111,91,1.720,2.437,43
Dec-13,OLEO DIESEL,SUL,4784,R$/l,2.446,95,2.036,2.900,328,39,2.118,82,1.890,2.378,39
Dec-13,OLEO DIESEL S10,CENTRO OESTE,922,R$/l,2.763,108,2.499,3.110,327,39,2.436,80,2.247,2.661,33
Dec-13,OLEO DIESEL S10,NORDESTE,3151,R$/l,2.495,108,2.239,3.099,253,43,2.242,82,2.004,2.540,37
Dec-13,OLEO DIESEL S10,NORTE,1261,R$/l,2.638,180,2.269,3.390,282,68,2.356,113,2.029,2.808,48
Dec-13,OLEO DIESEL S10,SUDESTE,6157,R$/l,2.587,93,2.159,2.999,341,36,2.246,96,1.924,2.550,43
Dec-13,OLEO DIESEL S10,SUL,3135,R$/l,2.581,104,2.290,2.975,315,40,2.266,74,2.049,2.556,33
jan.-14,ETANOL HIDRATADO,CENTRO OESTE,2638,R$/l,2.175,139,1.850,2.590,332,64,1.843,105,1.433,2.151,57
jan.-14,ETANOL HIDRATADO,NORDESTE,6230,R$/l,2.328,130,1.950,2.799,290,56,2.038,117,1.722,2.384,57
jan.-14,ETANOL HIDRATADO,NORTE,1534,R$/l,2.461,170,2.020,3.020,297,69,2.164,119,1.799,2.448,55
jan.-14,ETANOL HIDRATADO,SUDESTE,18541,R$/l,1.968,223,1.555,2.899,271,113,1.697,196,1.298,2.418,115
jan.-14,ETANOL HIDRATADO,SUL,6145,R$/l,2.157,230,1.740,2.900,252,107,1.905,186,1.621,2.481,98
jan.-14,GASOLINA COMUM,CENTRO OESTE,2640,R$/l,3.088,98,2.870,3.500,436,32,2.652,66,2.427,2.860,25
jan.-14,GASOLINA COMUM,NORDESTE,7091,R$/l,2.934,135,2.549,3.559,410,46,2.524,64,2.325,2.847,25
jan.-14,GASOLINA COMUM,NORTE,2658,R$/l,3.095,195,2.750,3.990,444,63,2.651,95,2.350,3.062,36
jan.-14,GASOLINA COMUM,SUDESTE,18826,R$/l,2.911,153,2.528,4.099,392,53,2.519,122,2.200,2.944,48
jan.-14,GASOLINA COMUM,SUL,6806,R$/l,2.981,99,2.659,3.419,409,33,2.572,67,2.340,2.804,26
jan.-14,GLP,CENTRO OESTE,4002,R$/13kg,44.705,5.060,36.000,60.000,8.879,113,35.826,4.222,28.750,45.000,118
jan.-14,GLP,NORDESTE,5801,R$/13kg,41.115,4.044,27.000,53.000,10.943,98,30.172,3.676,22.300,39.900,122
jan.-14,GLP,NORTE,3412,R$/13kg,45.141,3.967,35.000,65.000,11.095,88,34.046,4.444,19.170,53.000,131
jan.-14,GLP,SUDESTE,15459,R$/13kg,42.612,4.368,29.990,56.000,13.437,103,29.175,3.843,14.663,45.000,132
jan.-14,GLP,SUL,7454,R$/13kg,41.858,3.478,29.900,55.000,10.585,83,31.273,4.083,17.967,42.700,131
jan.-14,GNV,CENTRO OESTE,36,R$/m3,2.065,102,1.790,2.250,553,49,1.512,121,1.466,1.898,80
jan.-14,GNV,NORDESTE,570,R$/m3,1.817,131,1.630,2.409,457,72,1.360,173,1.073,1.995,127
jan.-14,GNV,NORTE,5,R$/m3,2.028,29,2.000,2.060,284,14,1.744,0,1.744,1.744,0
jan.-14,GNV,SUDESTE,1415,R$/m3,1.714,159,1.339,2.899,375,93,1.339,166,1.031,1.920,124
jan.-14,GNV,SUL,319,R$/m3,2.142,100,1.799,2.480,477,47,1.665,192,1.335,1.941,115
jan.-14,OLEO DIESEL,CENTRO OESTE,2207,R$/l,2.613,127,2.320,2.990,313,49,2.300,73,2.190,2.579,32
jan.-14,OLEO DIESEL,NORDESTE,5102,R$/l,2.439,94,2.146,2.859,259,39,2.180,62,1.922,2.400,28
jan.-14,OLEO DIESEL,NORTE,2162,R$/l,2.613,197,2.190,3.310,315,75,2.298,102,2.026,2.850,44
jan.-14,OLEO DIESEL,SUDESTE,13039,R$/l,2.452,90,2.130,2.949,293,37,2.159,75,1.881,2.425,35
jan.-14,OLEO DIESEL,SUL,4370,R$/l,2.464,87,2.099,2.800,307,35,2.157,69,1.944,2.467,32
jan.-14,OLEO DIESEL S10,CENTRO OESTE,944,R$/l,2.777,114,2.520,3.150,328,41,2.449,64,2.257,2.689,26
jan.-14,OLEO DIESEL S10,NORDESTE,3122,R$/l,2.514,103,2.279,3.099,224,41,2.290,68,1.989,2.627,30
jan.-14,OLEO DIESEL S10,NORTE,1322,R$/l,2.662,174,2.330,3.390,260,65,2.402,92,2.109,2.900,38
jan.-14,OLEO DIESEL S10,SUDESTE,6083,R$/l,2.607,88,2.245,3.049,318,34,2.289,74,1.990,2.565,32
jan.-14,OLEO DIESEL S10,SUL,2998,R$/l,2.610,98,2.329,2.999,301,38,2.309,62,2.096,2.547,27
Feb-14,ETANOL HIDRATADO,CENTRO OESTE,2416,R$/l,2.181,135,1.890,2.600,306,62,1.875,86,1.656,2.190,46
Feb-14,ETANOL HIDRATADO,NORDESTE,5600,R$/l,2.328,131,1.990,2.939,267,56,2.061,112,1.720,2.388,54
Feb-14,ETANOL HIDRATADO,NORTE,1332,R$/l,2.486,171,2.090,3.150,279,69,2.207,136,1.774,2.517,62
Feb-14,ETANOL HIDRATADO,SUDESTE,16805,R$/l,2.003,220,1.599,2.990,270,110,1.733,198,1.450,2.553,114
Feb-14,ETANOL HIDRATADO,SUL,5624,R$/l,2.176,227,1.799,2.990,248,104,1.928,191,1.620,2.441,99
Feb-14,GASOLINA COMUM,CENTRO OESTE,2423,R$/l,3.085,95,2.790,3.400,423,31,2.662,67,2.470,2.872,25
Feb-14,GASOLINA COMUM,NORDESTE,6431,R$/l,2.936,137,2.549,3.559,398,47,2.538,65,2.305,2.910,26
Feb-14,GASOLINA COMUM,NORTE,2340,R$/l,3.105,191,2.750,3.800,435,62,2.670,102,2.350,3.306,38
Feb-14,GASOLINA COMUM,SUDESTE,17078,R$/l,2.911,154,2.499,4.159,385,53,2.526,127,2.224,2.960,50
Feb-14,GASOLINA COMUM,SUL,6264,R$/l,2.974,105,2.549,3.419,394,35,2.580,67,2.365,2.920,26
Feb-14,GLP,CENTRO OESTE,3702,R$/13kg,44.875,4.944,36.000,60.000,8.776,110,36.099,4.470,14.324,45.000,124
Feb-14,GLP,NORDESTE,5099,R$/13kg,41.401,4.147,28.000,53.000,11.584,100,29.817,3.407,22.300,38.000,114
Feb-14,GLP,NORTE,2827,R$/13kg,45.399,4.049,36.000,65.000,10.771,89,34.628,4.272,18.170,53.000,123
Feb-14,GLP,SUDESTE,13768,R$/13kg,42.693,4.448,29.990,56.000,13.453,104,29.240,3.823,14.663,45.000,131
Feb-14,GLP,SUL,6509,R$/13kg,41.812,3.541,29.990,55.000,10.282,85,31.530,4.057,17.967,42.500,129
Feb-14,GNV,CENTRO OESTE,27,R$/m3,2.073,87,1.970,2.250,614,42,1.459,31,1.400,1.466,21
Feb-14,GNV,NORDESTE,544,R$/m3,1.830,119,1.630,2.409,467,65,1.363,168,1.073,1.995,123
Feb-14,GNV,NORTE,4,R$/m3,2.035,29,2.010,2.060,291,14,1.744,0,1.744,1.744,0
Feb-14,GNV,SUDESTE,1233,R$/m3,1.716,161,1.399,2.899,355,94,1.361,163,1.031,1.920,120
Feb-14,GNV,SUL,300,R$/m3,2.139,108,1.799,2.590,491,50,1.648,178,1.335,2.042,108
Feb-14,OLEO DIESEL,CENTRO OESTE,2061,R$/l,2.620,127,2.320,3.090,308,48,2.312,71,2.140,2.579,31
Feb-14,OLEO DIESEL,NORDESTE,4558,R$/l,2.445,94,2.150,2.859,257,38,2.188,57,1.970,2.401,26
Feb-14,OLEO DIESEL,NORTE,1919,R$/l,2.629,198,2.190,3.310,309,75,2.320,100,2.059,2.962,43
Feb-14,OLEO DIESEL,SUDESTE,11798,R$/l,2.456,90,2.187,2.948,292,37,2.164,75,1.904,2.447,35
Feb-14,OLEO DIESEL,SUL,4061,R$/l,2.470,87,2.149,2.800,313,35,2.157,62,1.950,2.373,29
Feb-14,OLEO DIESEL S10,CENTRO OESTE,880,R$/l,2.784,117,2.549,3.190,330,42,2.454,79,2.264,2.760,32
Feb-14,OLEO DIESEL S10,NORDESTE,2978,R$/l,2.522,101,2.250,3.099,221,40,2.301,64,1.934,2.845,28
Feb-14,OLEO DIESEL S10,NORTE,1176,R$/l,2.669,181,2.410,3.390,250,68,2.419,113,2.166,3.071,47
Feb-14,OLEO DIESEL S10,SUDESTE,5828,R$/l,2.612,87,2.289,2.999,310,33,2.302,69,2.068,2.663,30
Feb-14,OLEO DIESEL S10,SUL,2826,R$/l,2.609,94,2.299,2.985,293,36,2.316,61,2.017,2.562,26
mar.-14,ETANOL HIDRATADO,CENTRO OESTE,2444,R$/l,2.254,150,1.890,2.699,296,67,1.958,100,1.742,2.428,51
mar.-14,ETANOL HIDRATADO,NORDESTE,5893,R$/l,2.349,135,2.059,2.890,254,57,2.095,124,1.746,2.484,59
mar.-14,ETANOL HIDRATADO,NORTE,1233,R$/l,2.532,177,2.150,3.150,242,70,2.290,144,1.774,2.591,63
